material_name,melting_point_c,density_g_cm3,specific_heat_j_kg_k,target_conversion_pct,required_temp_c
Ba4CaV4Cu2F28,2008.9,4.1,595.2,100.0,2058.9
Ba4Ce(RuO4)3,1647.8,6.43,382.7,50.0,823.9
Ba4Ce(RuO4)3,1647.8,6.43,382.7,60.0,988.7
Ba4Ce(RuO4)3,1647.8,6.43,382.7,70.0,1153.5
Ba4Ce(RuO4)3,1647.8,6.43,382.7,80.0,1318.3
Ba4Ce(RuO4)3,1647.8,6.43,382.7,90.0,1483.0
Ba4Ce(RuO4)3,1647.8,6.43,382.7,100.0,1697.8
Ba4CeMn3O12,1749.3,5.93,414.4,50.0,874.7
Ba4CeMn3O12,1749.3,5.93,414.4,60.0,1049.6
Ba4CeMn3O12,1749.3,5.93,414.4,70.0,1224.5
Ba4CeMn3O12,1749.3,5.93,414.4,80.0,1399.4
Ba4CeMn3O12,1749.3,5.93,414.4,90.0,1574.4
Ba4CeMn3O12,1749.3,5.93,414.4,100.0,1799.3
Ba4Cl6O,1847.0,3.86,631.7,50.0,923.5
Ba4Cl6O,1847.0,3.86,631.7,60.0,1108.2
Ba4Cl6O,1847.0,3.86,631.7,70.0,1292.9
Ba4Cl6O,1847.0,3.86,631.7,80.0,1477.6
Ba4Cl6O,1847.0,3.86,631.7,90.0,1662.3
Ba4Cl6O,1847.0,3.86,631.7,100.0,1897.0
Ba4Co(ReO6)2,1682.6,7.35,335.7,50.0,841.3
Ba4Co(ReO6)2,1682.6,7.35,335.7,60.0,1009.5
Ba4Co(ReO6)2,1682.6,7.35,335.7,70.0,1177.8
Ba4Co(ReO6)2,1682.6,7.35,335.7,80.0,1346.1
Ba4Co(ReO6)2,1682.6,7.35,335.7,90.0,1514.3
Ba4Co(ReO6)2,1682.6,7.35,335.7,100.0,1732.6
Ba4Cu11(Te4S)2,873.6,6.45,381.6,50.0,436.8
Ba4Cu11(Te4S)2,873.6,6.45,381.6,60.0,524.2
Ba4Cu11(Te4S)2,873.6,6.45,381.6,70.0,611.5
Ba4Cu11(Te4S)2,873.6,6.45,381.6,80.0,698.9
Ba4Cu11(Te4S)2,873.6,6.45,381.6,90.0,786.3
Ba4Cu11(Te4S)2,873.6,6.45,381.6,100.0,923.6
Ba4Cu2Si21,589.5,3.74,650.4,50.0,294.8
Ba4Cu2Si21,589.5,3.74,650.4,60.0,353.7
Ba4Cu2Si21,589.5,3.74,650.4,70.0,412.7
Ba4Cu2Si21,589.5,3.74,650.4,80.0,471.6
Ba4Cu2Si21,589.5,3.74,650.4,90.0,530.6
Ba4Cu2Si21,589.5,3.74,650.4,100.0,639.5
Ba4Cu3Ge20,623.8,5.75,427.4,50.0,311.9
Ba4Cu3Ge20,623.8,5.75,427.4,60.0,374.3
Ba4Cu3Ge20,623.8,5.75,427.4,70.0,436.7
Ba4Cu3Ge20,623.8,5.75,427.4,80.0,499.1
Ba4Cu3Ge20,623.8,5.75,427.4,90.0,561.4
Ba4Cu3Ge20,623.8,5.75,427.4,100.0,673.8
Ba4Cu3Si20,596.3,3.91,624.0,50.0,298.1
Ba4Cu3Si20,596.3,3.91,624.0,60.0,357.8
Ba4Cu3Si20,596.3,3.91,624.0,70.0,417.4
Ba4Cu3Si20,596.3,3.91,624.0,80.0,477.0
Ba4Cu3Si20,596.3,3.91,624.0,90.0,536.7
Ba4Cu3Si20,596.3,3.91,624.0,100.0,646.3
Ba4Cu8P15,714.8,4.96,493.9,50.0,357.4
Ba4Cu8P15,714.8,4.96,493.9,60.0,428.9
Ba4Cu8P15,714.8,4.96,493.9,70.0,500.4
Ba4Cu8P15,714.8,4.96,493.9,80.0,571.9
Ba4Cu8P15,714.8,4.96,493.9,90.0,643.4
Ba4Cu8P15,714.8,4.96,493.9,100.0,764.8
Ba4Fe4O11,1501.9,5.73,429.1,50.0,750.9
Ba4Fe4O11,1501.9,5.73,429.1,60.0,901.1
Ba4Fe4O11,1501.9,5.73,429.1,70.0,1051.3
Ba4Fe4O11,1501.9,5.73,429.1,80.0,1201.5
Ba4Fe4O11,1501.9,5.73,429.1,90.0,1351.7
Ba4Fe4O11,1501.9,5.73,429.1,100.0,1551.9
Ba4Ga2O7,1743.5,5.71,430.2,50.0,871.7
Ba4Ga2O7,1743.5,5.71,430.2,60.0,1046.1
Ba4Ga2O7,1743.5,5.71,430.2,70.0,1220.4
Ba4Ga2O7,1743.5,5.71,430.2,80.0,1394.8
Ba4Ga2O7,1743.5,5.71,430.2,90.0,1569.1
Ba4Ga2O7,1743.5,5.71,430.2,100.0,1793.5
Ba4Ga3Si20,584.1,3.81,639.6,50.0,292.0
Ba4Ga3Si20,584.1,3.81,639.6,60.0,350.5
Ba4Ga3Si20,584.1,3.81,639.6,70.0,408.9
Ba4Ga3Si20,584.1,3.81,639.6,80.0,467.3
Ba4Ga3Si20,584.1,3.81,639.6,90.0,525.7
Ba4Ga3Si20,584.1,3.81,639.6,100.0,634.1
Ba4Gd(CuO3)3,1566.6,6.28,392.0,50.0,783.3
Ba4Gd(CuO3)3,1566.6,6.28,392.0,60.0,940.0
Ba4Gd(CuO3)3,1566.6,6.28,392.0,70.0,1096.6
Ba4Gd(CuO3)3,1566.6,6.28,392.0,80.0,1253.3
Ba4Gd(CuO3)3,1566.6,6.28,392.0,90.0,1409.9
Ba4Gd(CuO3)3,1566.6,6.28,392.0,100.0,1616.6
Ba4Ge20Au3,644.8,6.46,380.9,50.0,322.4
Ba4Ge20Au3,644.8,6.46,380.9,60.0,386.9
Ba4Ge20Au3,644.8,6.46,380.9,70.0,451.3
Ba4Ge20Au3,644.8,6.46,380.9,80.0,515.8
Ba4Ge20Au3,644.8,6.46,380.9,90.0,580.3
Ba4Ge20Au3,644.8,6.46,380.9,100.0,694.8
Ba4GeAs4,936.5,4.96,494.5,50.0,468.3
Ba4GeAs4,936.5,4.96,494.5,60.0,561.9
Ba4GeAs4,936.5,4.96,494.5,70.0,655.6
Ba4GeAs4,936.5,4.96,494.5,80.0,749.2
Ba4GeAs4,936.5,4.96,494.5,90.0,842.9
Ba4GeAs4,936.5,4.96,494.5,100.0,986.5
Ba4GeP4,912.8,4.28,570.2,50.0,456.4
Ba4GeP4,912.8,4.28,570.2,60.0,547.7
Ba4GeP4,912.8,4.28,570.2,70.0,638.9
Ba4GeP4,912.8,4.28,570.2,80.0,730.2
Ba4GeP4,912.8,4.28,570.2,90.0,821.5
Ba4GeP4,912.8,4.28,570.2,100.0,962.8
Ba4Hf3O10,2113.0,7.88,313.4,50.0,1056.5
Ba4Hf3O10,2113.0,7.88,313.4,60.0,1267.8
Ba4Hf3O10,2113.0,7.88,313.4,70.0,1479.1
Ba4Hf3O10,2113.0,7.88,313.4,80.0,1690.4
Ba4Hf3O10,2113.0,7.88,313.4,90.0,1901.7
Ba4Hf3O10,2113.0,7.88,313.4,100.0,2163.0
Ba4Ho(CuO3)3,1577.8,6.45,381.8,50.0,788.9
Ba4Ho(CuO3)3,1577.8,6.45,381.8,60.0,946.7
Ba4Ho(CuO3)3,1577.8,6.45,381.8,70.0,1104.5
Ba4Ho(CuO3)3,1577.8,6.45,381.8,80.0,1262.3
Ba4Ho(CuO3)3,1577.8,6.45,381.8,90.0,1420.0
Ba4Ho(CuO3)3,1577.8,6.45,381.8,100.0,1627.8
Ba4I6O,1522.4,4.88,501.7,50.0,761.2
Ba4I6O,1522.4,4.88,501.7,60.0,913.4
Ba4I6O,1522.4,4.88,501.7,70.0,1065.7
Ba4I6O,1522.4,4.88,501.7,80.0,1217.9
Ba4I6O,1522.4,4.88,501.7,90.0,1370.2
Ba4I6O,1522.4,4.88,501.7,100.0,1572.4
Ba4In2Te2S5,1277.0,4.9,500.1,50.0,638.5
Ba4In2Te2S5,1277.0,4.9,500.1,60.0,766.2
Ba4In2Te2S5,1277.0,4.9,500.1,70.0,893.9
Ba4In2Te2S5,1277.0,4.9,500.1,80.0,1021.6
Ba4In2Te2S5,1277.0,4.9,500.1,90.0,1149.3
Ba4In2Te2S5,1277.0,4.9,500.1,100.0,1327.0
Ba4InAgS6,1310.2,4.61,530.9,50.0,655.1
Ba4InAgS6,1310.2,4.61,530.9,60.0,786.1
Ba4InAgS6,1310.2,4.61,530.9,70.0,917.1
Ba4InAgS6,1310.2,4.61,530.9,80.0,1048.1
Ba4InAgS6,1310.2,4.61,530.9,90.0,1179.2
Ba4InAgS6,1310.2,4.61,530.9,100.0,1360.2
Ba4InSbO8,1705.9,6.28,391.9,50.0,853.0
Ba4InSbO8,1705.9,6.28,391.9,60.0,1023.6
Ba4InSbO8,1705.9,6.28,391.9,70.0,1194.2
Ba4InSbO8,1705.9,6.28,391.9,80.0,1364.8
Ba4InSbO8,1705.9,6.28,391.9,90.0,1535.4
Ba4InSbO8,1705.9,6.28,391.9,100.0,1755.9
Ba4Ir3O10,1465.7,8.24,299.6,50.0,732.9
Ba4Ir3O10,1465.7,8.24,299.6,60.0,879.4
Ba4Ir3O10,1465.7,8.24,299.6,70.0,1026.0
Ba4Ir3O10,1465.7,8.24,299.6,80.0,1172.6
Ba4Ir3O10,1465.7,8.24,299.6,90.0,1319.1
Ba4Ir3O10,1465.7,8.24,299.6,100.0,1515.7
Ba4IrO6,1617.7,7.13,345.9,50.0,808.9
Ba4IrO6,1617.7,7.13,345.9,60.0,970.6
Ba4IrO6,1617.7,7.13,345.9,70.0,1132.4
Ba4IrO6,1617.7,7.13,345.9,80.0,1294.2
Ba4IrO6,1617.7,7.13,345.9,90.0,1455.9
Ba4IrO6,1617.7,7.13,345.9,100.0,1667.7
Ba4LaGe3SbSe13,1156.0,5.04,486.2,50.0,578.0
Ba4LaGe3SbSe13,1156.0,5.04,486.2,60.0,693.6
Ba4LaGe3SbSe13,1156.0,5.04,486.2,70.0,809.2
Ba4LaGe3SbSe13,1156.0,5.04,486.2,80.0,924.8
Ba4LaGe3SbSe13,1156.0,5.04,486.2,90.0,1040.4
Ba4LaGe3SbSe13,1156.0,5.04,486.2,100.0,1206.0
Ba4Li(BiO4)3,1488.3,7.09,347.9,50.0,744.1
Ba4Li(BiO4)3,1488.3,7.09,347.9,60.0,893.0
Ba4Li(BiO4)3,1488.3,7.09,347.9,70.0,1041.8
Ba4Li(BiO4)3,1488.3,7.09,347.9,80.0,1190.6
Ba4Li(BiO4)3,1488.3,7.09,347.9,90.0,1339.4
Ba4Li(BiO4)3,1488.3,7.09,347.9,100.0,1538.3
Ba4Li(SbO4)3,1650.8,6.36,387.3,50.0,825.4
Ba4Li(SbO4)3,1650.8,6.36,387.3,60.0,990.5
Ba4Li(SbO4)3,1650.8,6.36,387.3,70.0,1155.5
Ba4Li(SbO4)3,1650.8,6.36,387.3,80.0,1320.6
Ba4Li(SbO4)3,1650.8,6.36,387.3,90.0,1485.7
Ba4Li(SbO4)3,1650.8,6.36,387.3,100.0,1700.8
Ba4Li2(CdAs2)3,866.2,5.36,457.7,50.0,433.1
Ba4Li2(CdAs2)3,866.2,5.36,457.7,60.0,519.7
Ba4Li2(CdAs2)3,866.2,5.36,457.7,70.0,606.4
Ba4Li2(CdAs2)3,866.2,5.36,457.7,80.0,693.0
Ba4Li2(CdAs2)3,866.2,5.36,457.7,90.0,779.6
Ba4Li2(CdAs2)3,866.2,5.36,457.7,100.0,916.2
Ba4Li2(CdP2)3,843.9,4.69,521.8,50.0,422.0
Ba4Li2(CdP2)3,843.9,4.69,521.8,60.0,506.3
Ba4Li2(CdP2)3,843.9,4.69,521.8,70.0,590.7
Ba4Li2(CdP2)3,843.9,4.69,521.8,80.0,675.1
Ba4Li2(CdP2)3,843.9,4.69,521.8,90.0,759.5
Ba4Li2(CdP2)3,843.9,4.69,521.8,100.0,893.9
Ba4LiCu(CO5)2,1616.8,5.05,485.6,50.0,808.4
Ba4LiCu(CO5)2,1616.8,5.05,485.6,60.0,970.1
Ba4LiCu(CO5)2,1616.8,5.05,485.6,70.0,1131.8
Ba4LiCu(CO5)2,1616.8,5.05,485.6,80.0,1293.4
Ba4LiCu(CO5)2,1616.8,5.05,485.6,90.0,1455.1
Ba4LiCu(CO5)2,1616.8,5.05,485.6,100.0,1666.8
Ba4LiMo2N7,943.0,5.38,456.2,50.0,471.5
Ba4LiMo2N7,943.0,5.38,456.2,60.0,565.8
Ba4LiMo2N7,943.0,5.38,456.2,70.0,660.1
Ba4LiMo2N7,943.0,5.38,456.2,80.0,754.4
Ba4LiMo2N7,943.0,5.38,456.2,90.0,848.7
Ba4LiMo2N7,943.0,5.38,456.2,100.0,993.0
Ba4LiNb3O12,1943.0,5.86,419.7,50.0,971.5
Ba4LiNb3O12,1943.0,5.86,419.7,60.0,1165.8
Ba4LiNb3O12,1943.0,5.86,419.7,70.0,1360.1
Ba4LiNb3O12,1943.0,5.86,419.7,80.0,1554.4
Ba4LiNb3O12,1943.0,5.86,419.7,90.0,1748.7
Ba4LiNb3O12,1943.0,5.86,419.7,100.0,1993.0
Ba4LiTa3O12,2015.2,7.44,331.5,50.0,1007.6
Ba4LiTa3O12,2015.2,7.44,331.5,60.0,1209.1
Ba4LiTa3O12,2015.2,7.44,331.5,70.0,1410.6
Ba4LiTa3O12,2015.2,7.44,331.5,80.0,1612.1
Ba4LiTa3O12,2015.2,7.44,331.5,90.0,1813.6
Ba4LiTa3O12,2015.2,7.44,331.5,100.0,2065.2
Ba4LiW2N7,974.4,6.32,389.4,50.0,487.2
Ba4LiW2N7,974.4,6.32,389.4,60.0,584.6
Ba4LiW2N7,974.4,6.32,389.4,70.0,682.1
Ba4LiW2N7,974.4,6.32,389.4,80.0,779.5
Ba4LiW2N7,974.4,6.32,389.4,90.0,876.9
Ba4LiW2N7,974.4,6.32,389.4,100.0,1024.4
Ba4Mg(BiO4)3,1541.7,7.18,343.6,50.0,770.8
Ba4Mg(BiO4)3,1541.7,7.18,343.6,60.0,925.0
Ba4Mg(BiO4)3,1541.7,7.18,343.6,70.0,1079.2
Ba4Mg(BiO4)3,1541.7,7.18,343.6,80.0,1233.3
Ba4Mg(BiO4)3,1541.7,7.18,343.6,90.0,1387.5
Ba4Mg(BiO4)3,1541.7,7.18,343.6,100.0,1591.7
Ba4Mg(SiN3)2,986.5,5.03,487.8,50.0,493.3
Ba4Mg(SiN3)2,986.5,5.03,487.8,60.0,591.9
Ba4Mg(SiN3)2,986.5,5.03,487.8,70.0,690.6
Ba4Mg(SiN3)2,986.5,5.03,487.8,80.0,789.2
Ba4Mg(SiN3)2,986.5,5.03,487.8,90.0,887.9
Ba4Mg(SiN3)2,986.5,5.03,487.8,100.0,1036.5
Ba4MgTa10O30,2038.5,7.59,325.1,50.0,1019.2
Ba4MgTa10O30,2038.5,7.59,325.1,60.0,1223.1
Ba4MgTa10O30,2038.5,7.59,325.1,70.0,1426.9
Ba4MgTa10O30,2038.5,7.59,325.1,80.0,1630.8
Ba4MgTa10O30,2038.5,7.59,325.1,90.0,1834.6
Ba4MgTa10O30,2038.5,7.59,325.1,100.0,2088.5
Ba4Mn3O10,1645.8,6.01,408.9,50.0,822.9
Ba4Mn3O10,1645.8,6.01,408.9,60.0,987.5
Ba4Mn3O10,1645.8,6.01,408.9,70.0,1152.0
Ba4Mn3O10,1645.8,6.01,408.9,80.0,1316.6
Ba4Mn3O10,1645.8,6.01,408.9,90.0,1481.2
Ba4Mn3O10,1645.8,6.01,408.9,100.0,1695.8
Ba4MnGa2(S3F2)2,1623.1,4.38,558.1,50.0,811.6
Ba4MnGa2(S3F2)2,1623.1,4.38,558.1,60.0,973.9
Ba4MnGa2(S3F2)2,1623.1,4.38,558.1,70.0,1136.2
Ba4MnGa2(S3F2)2,1623.1,4.38,558.1,80.0,1298.5
Ba4MnGa2(S3F2)2,1623.1,4.38,558.1,90.0,1460.8
Ba4MnGa2(S3F2)2,1623.1,4.38,558.1,100.0,1673.1
Ba4Na(BN2)3,1005.7,4.48,545.6,50.0,502.8
Ba4Na(BN2)3,1005.7,4.48,545.6,60.0,603.4
Ba4Na(BN2)3,1005.7,4.48,545.6,70.0,704.0
Ba4Na(BN2)3,1005.7,4.48,545.6,80.0,804.6
Ba4Na(BN2)3,1005.7,4.48,545.6,90.0,905.1
Ba4Na(BN2)3,1005.7,4.48,545.6,100.0,1055.7
Ba4Na(BO3)3,1872.9,4.82,507.9,50.0,936.5
Ba4Na(BO3)3,1872.9,4.82,507.9,60.0,1123.8
Ba4Na(BO3)3,1872.9,4.82,507.9,70.0,1311.1
Ba4Na(BO3)3,1872.9,4.82,507.9,80.0,1498.4
Ba4Na(BO3)3,1872.9,4.82,507.9,90.0,1685.6
Ba4Na(BO3)3,1872.9,4.82,507.9,100.0,1922.9
Ba4Na(BiO4)3,1482.1,7.02,351.2,50.0,741.1
Ba4Na(BiO4)3,1482.1,7.02,351.2,60.0,889.3
Ba4Na(BiO4)3,1482.1,7.02,351.2,70.0,1037.5
Ba4Na(BiO4)3,1482.1,7.02,351.2,80.0,1185.7
Ba4Na(BiO4)3,1482.1,7.02,351.2,90.0,1333.9
Ba4Na(BiO4)3,1482.1,7.02,351.2,100.0,1532.1
Ba4Na(RuO4)3,1517.6,6.09,403.6,50.0,758.8
Ba4Na(RuO4)3,1517.6,6.09,403.6,60.0,910.6
Ba4Na(RuO4)3,1517.6,6.09,403.6,70.0,1062.3
Ba4Na(RuO4)3,1517.6,6.09,403.6,80.0,1214.1
Ba4Na(RuO4)3,1517.6,6.09,403.6,90.0,1365.9
Ba4Na(RuO4)3,1517.6,6.09,403.6,100.0,1567.6
Ba4Na(SbO4)3,1642.8,6.3,390.6,50.0,821.4
Ba4Na(SbO4)3,1642.8,6.3,390.6,60.0,985.7
Ba4Na(SbO4)3,1642.8,6.3,390.6,70.0,1150.0
Ba4Na(SbO4)3,1642.8,6.3,390.6,80.0,1314.2
Ba4Na(SbO4)3,1642.8,6.3,390.6,90.0,1478.5
Ba4Na(SbO4)3,1642.8,6.3,390.6,100.0,1692.8
Ba4Na2W2O11,1721.1,6.02,408.5,50.0,860.6
Ba4Na2W2O11,1721.1,6.02,408.5,60.0,1032.7
Ba4Na2W2O11,1721.1,6.02,408.5,70.0,1204.8
Ba4Na2W2O11,1721.1,6.02,408.5,80.0,1376.9
Ba4Na2W2O11,1721.1,6.02,408.5,90.0,1549.0
Ba4Na2W2O11,1721.1,6.02,408.5,100.0,1771.1
Ba4NaAl2B8(BrO6)3,1864.5,3.88,628.1,50.0,932.3
Ba4NaAl2B8(BrO6)3,1864.5,3.88,628.1,60.0,1118.7
Ba4NaAl2B8(BrO6)3,1864.5,3.88,628.1,70.0,1305.2
Ba4NaAl2B8(BrO6)3,1864.5,3.88,628.1,80.0,1491.6
Ba4NaAl2B8(BrO6)3,1864.5,3.88,628.1,90.0,1678.1
Ba4NaAl2B8(BrO6)3,1864.5,3.88,628.1,100.0,1914.5
Ba4NaAl2B8(ClO6)3,1886.3,3.55,684.3,50.0,943.2
Ba4NaAl2B8(ClO6)3,1886.3,3.55,684.3,60.0,1131.8
Ba4NaAl2B8(ClO6)3,1886.3,3.55,684.3,70.0,1320.4
Ba4NaAl2B8(ClO6)3,1886.3,3.55,684.3,80.0,1509.1
Ba4NaAl2B8(ClO6)3,1886.3,3.55,684.3,90.0,1697.7
Ba4NaAl2B8(ClO6)3,1886.3,3.55,684.3,100.0,1936.3
Ba4NaCu(CO5)2,1606.9,4.98,492.6,50.0,803.4
Ba4NaCu(CO5)2,1606.9,4.98,492.6,60.0,964.1
Ba4NaCu(CO5)2,1606.9,4.98,492.6,70.0,1124.8
Ba4NaCu(CO5)2,1606.9,4.98,492.6,80.0,1285.5
Ba4NaCu(CO5)2,1606.9,4.98,492.6,90.0,1446.2
Ba4NaCu(CO5)2,1606.9,4.98,492.6,100.0,1656.9
Ba4NaGa2B8(BrO6)3,1791.2,4.1,594.7,50.0,895.6
Ba4NaGa2B8(BrO6)3,1791.2,4.1,594.7,60.0,1074.7
Ba4NaGa2B8(BrO6)3,1791.2,4.1,594.7,70.0,1253.8
Ba4NaGa2B8(BrO6)3,1791.2,4.1,594.7,80.0,1433.0
Ba4NaGa2B8(BrO6)3,1791.2,4.1,594.7,90.0,1612.1
Ba4NaGa2B8(BrO6)3,1791.2,4.1,594.7,100.0,1841.2
Ba4NaGa2B8(ClO6)3,1813.0,3.78,645.0,50.0,906.5
Ba4NaGa2B8(ClO6)3,1813.0,3.78,645.0,60.0,1087.8
Ba4NaGa2B8(ClO6)3,1813.0,3.78,645.0,70.0,1269.1
Ba4NaGa2B8(ClO6)3,1813.0,3.78,645.0,80.0,1450.4
Ba4NaGa2B8(ClO6)3,1813.0,3.78,645.0,90.0,1631.7
Ba4NaGa2B8(ClO6)3,1813.0,3.78,645.0,100.0,1863.0
Ba4NaMn2O9,1614.1,5.46,449.6,50.0,807.0
Ba4NaMn2O9,1614.1,5.46,449.6,60.0,968.4
Ba4NaMn2O9,1614.1,5.46,449.6,70.0,1129.8
Ba4NaMn2O9,1614.1,5.46,449.6,80.0,1291.2
Ba4NaMn2O9,1614.1,5.46,449.6,90.0,1452.6
Ba4NaMn2O9,1614.1,5.46,449.6,100.0,1664.1
Ba4Nb14O23,1765.1,6.67,369.3,50.0,882.5
Ba4Nb14O23,1765.1,6.67,369.3,60.0,1059.0
Ba4Nb14O23,1765.1,6.67,369.3,70.0,1235.6
Ba4Nb14O23,1765.1,6.67,369.3,80.0,1412.1
Ba4Nb14O23,1765.1,6.67,369.3,90.0,1588.6
Ba4Nb14O23,1765.1,6.67,369.3,100.0,1815.1
Ba4Nb2(OF4)3,2209.7,4.71,520.2,50.0,1104.8
Ba4Nb2(OF4)3,2209.7,4.71,520.2,60.0,1325.8
Ba4Nb2(OF4)3,2209.7,4.71,520.2,70.0,1546.8
Ba4Nb2(OF4)3,2209.7,4.71,520.2,80.0,1767.8
Ba4Nb2(OF4)3,2209.7,4.71,520.2,90.0,1988.7
Ba4Nb2(OF4)3,2209.7,4.71,520.2,100.0,2259.7
Ba4Nb2O9,1950.6,5.37,456.9,50.0,975.3
Ba4Nb2O9,1950.6,5.37,456.9,60.0,1170.3
Ba4Nb2O9,1950.6,5.37,456.9,70.0,1365.4
Ba4Nb2O9,1950.6,5.37,456.9,80.0,1560.4
Ba4Nb2O9,1950.6,5.37,456.9,90.0,1755.5
Ba4Nb2O9,1950.6,5.37,456.9,100.0,2000.6
Ba4Nb2WO12,1896.5,6.48,380.2,50.0,948.3
Ba4Nb2WO12,1896.5,6.48,380.2,60.0,1137.9
Ba4Nb2WO12,1896.5,6.48,380.2,70.0,1327.6
Ba4Nb2WO12,1896.5,6.48,380.2,80.0,1517.2
Ba4Nb2WO12,1896.5,6.48,380.2,90.0,1706.9
Ba4Nb2WO12,1896.5,6.48,380.2,100.0,1946.5
Ba4NbFeO8,1807.0,5.72,429.4,50.0,903.5
Ba4NbFeO8,1807.0,5.72,429.4,60.0,1084.2
Ba4NbFeO8,1807.0,5.72,429.4,70.0,1264.9
Ba4NbFeO8,1807.0,5.72,429.4,80.0,1445.6
Ba4NbFeO8,1807.0,5.72,429.4,90.0,1626.3
Ba4NbFeO8,1807.0,5.72,429.4,100.0,1857.0
Ba4Nd(IrO4)3,1567.2,7.77,317.8,50.0,783.6
Ba4Nd(IrO4)3,1567.2,7.77,317.8,60.0,940.3
Ba4Nd(IrO4)3,1567.2,7.77,317.8,70.0,1097.1
Ba4Nd(IrO4)3,1567.2,7.77,317.8,80.0,1253.8
Ba4Nd(IrO4)3,1567.2,7.77,317.8,90.0,1410.5
Ba4Nd(IrO4)3,1567.2,7.77,317.8,100.0,1617.2
Ba4Nd4Zn3PtO15,1764.6,6.95,354.7,50.0,882.3
Ba4Nd4Zn3PtO15,1764.6,6.95,354.7,60.0,1058.7
Ba4Nd4Zn3PtO15,1764.6,6.95,354.7,70.0,1235.2
Ba4Nd4Zn3PtO15,1764.6,6.95,354.7,80.0,1411.7
Ba4Nd4Zn3PtO15,1764.6,6.95,354.7,90.0,1588.1
Ba4Nd4Zn3PtO15,1764.6,6.95,354.7,100.0,1814.6
Ba4Os6ClO18,1431.4,7.83,315.2,50.0,715.7
Ba4Os6ClO18,1431.4,7.83,315.2,60.0,858.8
Ba4Os6ClO18,1431.4,7.83,315.2,70.0,1002.0
Ba4Os6ClO18,1431.4,7.83,315.2,80.0,1145.1
Ba4Os6ClO18,1431.4,7.83,315.2,90.0,1288.2
Ba4Os6ClO18,1431.4,7.83,315.2,100.0,1481.4
Ba4P2O,1178.5,4.57,535.2,50.0,589.3
Ba4P2O,1178.5,4.57,535.2,60.0,707.1
Ba4P2O,1178.5,4.57,535.2,70.0,825.0
Ba4P2O,1178.5,4.57,535.2,80.0,942.8
Ba4P2O,1178.5,4.57,535.2,90.0,1060.7
Ba4P2O,1178.5,4.57,535.2,100.0,1228.5
Ba4P3,951.8,4.4,556.0,50.0,475.9
Ba4P3,951.8,4.4,556.0,60.0,571.1
Ba4P3,951.8,4.4,556.0,70.0,666.2
Ba4P3,951.8,4.4,556.0,80.0,761.4
Ba4P3,951.8,4.4,556.0,90.0,856.6
Ba4P3,951.8,4.4,556.0,100.0,1001.8
Ba4P3HF24,2016.8,3.79,642.2,50.0,1008.4
Ba4P3HF24,2016.8,3.79,642.2,60.0,1210.1
Ba4P3HF24,2016.8,3.79,642.2,70.0,1411.8
Ba4P3HF24,2016.8,3.79,642.2,80.0,1613.5
Ba4P3HF24,2016.8,3.79,642.2,90.0,1815.1
Ba4P3HF24,2016.8,3.79,642.2,100.0,2066.8
Ba4PdO6,1589.8,6.39,385.1,50.0,794.9
Ba4PdO6,1589.8,6.39,385.1,60.0,953.9
Ba4PdO6,1589.8,6.39,385.1,70.0,1112.9
Ba4PdO6,1589.8,6.39,385.1,80.0,1271.9
Ba4PdO6,1589.8,6.39,385.1,90.0,1430.8
Ba4PdO6,1589.8,6.39,385.1,100.0,1639.8
Ba4PtO6,1610.5,7.12,346.4,50.0,805.2
Ba4PtO6,1610.5,7.12,346.4,60.0,966.3
Ba4PtO6,1610.5,7.12,346.4,70.0,1127.3
Ba4PtO6,1610.5,7.12,346.4,80.0,1288.4
Ba4PtO6,1610.5,7.12,346.4,90.0,1449.4
Ba4PtO6,1610.5,7.12,346.4,100.0,1660.5
Ba4Re2NiO12,1672.5,6.9,357.1,50.0,836.2
Ba4Re2NiO12,1672.5,6.9,357.1,60.0,1003.5
Ba4Re2NiO12,1672.5,6.9,357.1,70.0,1170.7
Ba4Re2NiO12,1672.5,6.9,357.1,80.0,1338.0
Ba4Re2NiO12,1672.5,6.9,357.1,90.0,1505.2
Ba4Re2NiO12,1672.5,6.9,357.1,100.0,1722.5
Ba4Ru3O10,1530.6,6.61,372.4,50.0,765.3
Ba4Ru3O10,1530.6,6.61,372.4,60.0,918.4
Ba4Ru3O10,1530.6,6.61,372.4,70.0,1071.4
Ba4Ru3O10,1530.6,6.61,372.4,80.0,1224.5
Ba4Ru3O10,1530.6,6.61,372.4,90.0,1377.6
Ba4Ru3O10,1530.6,6.61,372.4,100.0,1580.6
Ba4Sb2O,1243.0,5.17,474.3,50.0,621.5
Ba4Sb2O,1243.0,5.17,474.3,60.0,745.8
Ba4Sb2O,1243.0,5.17,474.3,70.0,870.1
Ba4Sb2O,1243.0,5.17,474.3,80.0,994.4
Ba4Sb2O,1243.0,5.17,474.3,90.0,1118.7
Ba4Sb2O,1243.0,5.17,474.3,100.0,1293.0
Ba4Sb2O9,1692.2,5.81,423.1,50.0,846.1
Ba4Sb2O9,1692.2,5.81,423.1,60.0,1015.3
Ba4Sb2O9,1692.2,5.81,423.1,70.0,1184.5
Ba4Sb2O9,1692.2,5.81,423.1,80.0,1353.7
Ba4Sb2O9,1692.2,5.81,423.1,90.0,1523.0
Ba4Sb2O9,1692.2,5.81,423.1,100.0,1742.2
Ba4Sb4Se11,1087.9,5.26,466.8,50.0,543.9
